Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Seven Bungalows,19.1297617,72.82137809999999,Garages- Juhu Versova Link Road,19.125456179516625,72.82230968803307,Auto Workshop
Seven Bungalows,19.1297617,72.82137809999999,Subway,19.13242616195002,72.81257060741767,Sandwich Place
Seven Bungalows,19.1297617,72.82137809999999,Gelato Italiano,19.129338385247305,72.81566773321883,Dessert Shop
Seven Bungalows,19.1297617,72.82137809999999,The Belgian Waffle Co.,19.12937,72.81557,Creperie
Seven Bungalows,19.1297617,72.82137809999999,Monalisa Salon,19.129594371543266,72.81530141830444,Salon / Barbershop
Seven Bungalows,19.1297617,72.82137809999999,Woodcon Restaurant & Bar,19.129659727264766,72.81511955093872,Bar
Seven Bungalows,19.1297617,72.82137809999999,Pizza Casa,19.130131411867442,72.81491758873668,Pizza Place
Seven Bungalows,19.1297617,72.82137809999999,Tea Villa Cafe Versova,19.131392736074545,72.81345809051294,Café
Seven Bungalows,19.1297617,72.82137809999999,Guru kripa punjabi dhaba,19.130675936731265,72.81400587158011,Indian Restaurant
Seven Bungalows,19.1297617,72.82137809999999,Physioflex,19.133925607830253,72.81336449808437,Gym / Fitness Center
Versova,19.13025205,72.8213775,Pop Tate's,19.130165603561885,72.8216468975908,Pub
Versova,19.13025205,72.8213775,Urban Tadka,19.12701051542414,72.82183256427811,Indian Restaurant
Versova,19.13025205,72.8213775,Pishu's  Juice Center,19.128122133844734,72.82538392218632,Juice Bar
Versova,19.13025205,72.8213775,Tanjore Tiffin Room,19.128438,72.81715,South Indian Restaurant
Versova,19.13025205,72.8213775,Tirupati Dosa Center,19.12826918546156,72.81685418152304,Indian Restaurant
Versova,19.13025205,72.8213775,WTF Versova,19.128465304575048,72.81737325558117,Pub
Versova,19.13025205,72.8213775,Levo,19.133068794476706,72.82303951151091,Italian Restaurant
Versova,19.13025205,72.8213775,Versova Social,19.126502769819872,72.82068351966205,Pub
Versova,19.13025205,72.8213775,015's Café,19.1342081469728,72.82610027343061,Comfort Food Restaurant
Versova,19.13025205,72.8213775,Banana Leaf,19.12515498243111,72.82258041206991,Vegetarian / Vegan Restaurant
Versova,19.13025205,72.8213775,Honey Hut,19.129420709831354,72.82200347719848,Café
Versova,19.13025205,72.8213775,Di Bella,19.125454233244547,72.8223460003714,Café
Versova,19.13025205,72.8213775,Quench Cafe,19.12870959792062,72.81925138459135,Café
Versova,19.13025205,72.8213775,Mad Over Donuts,19.125533442429646,72.82228098165848,Donut Shop
Versova,19.13025205,72.8213775,Gajalee 7 Bungalows,19.129030557926328,72.81909555769352,Seafood Restaurant
Versova,19.13025205,72.8213775,Debonairs Pizza,19.12555705959572,72.82244078771572,Pizza Place
Versova,19.13025205,72.8213775,Natural's,19.129179583903554,72.81571174877355,Ice Cream Shop
Versova,19.13025205,72.8213775,Versova Sea Face,19.133918448583973,72.81404049381261,Beach
Versova,19.13025205,72.8213775,Indigo Delicatessen,19.1364504468811,72.82756504045669,Mediterranean Restaurant
Versova,19.13025205,72.8213775,The Treesome Café,19.12863450193805,72.81732231232054,Bistro
Versova,19.13025205,72.8213775,Cat cafe studio,19.13052767826009,72.81618159604199,Recreation Center
Versova,19.13025205,72.8213775,Some Like It Hot,19.134184319355917,72.82622144523094,Pub
Versova,19.13025205,72.8213775,Joey's Pizza,19.126762155150107,72.83000121236746,Pizza Place
Versova,19.13025205,72.8213775,Cafe Coffee Day,19.12847757961178,72.82075921254956,Coffee Shop
Versova,19.13025205,72.8213775,Pop Tate's,19.1301223655262,72.8215886702519,Pub
Versova,19.13025205,72.8213775,The House,19.13101420194339,72.8139107478365,Café
Versova,19.13025205,72.8213775,Malwani Kalwan,19.12879253733678,72.81661913692211,Seafood Restaurant
Versova,19.13025205,72.8213775,Jam Jar Diner,19.132830122875927,72.81226821651121,Diner
Versova,19.13025205,72.8213775,015's Cafe,19.136214374842346,72.82723120789565,Lounge
Versova,19.13025205,72.8213775,Tirumala Store,19.12881610452249,72.82761917972147,Women's Store
Versova,19.13025205,72.8213775,Dimsum & More,19.12972157552793,72.81503379163433,Asian Restaurant
Versova,19.13025205,72.8213775,Manish Nagar,19.127750202335694,72.82759472143277,Residential Building (Apartment / Condo)
Versova,19.13025205,72.8213775,Sancha Ice Creams,19.12950575830921,72.81529040329794,Ice Cream Shop
Versova,19.13025205,72.8213775,O15's Cafe,19.134230809821272,72.82604343299487,Lounge
Versova,19.13025205,72.8213775,Shabri Veg Restaurant,19.13615756813534,72.8271702616078,Indian Restaurant
Versova,19.13025205,72.8213775,Indigo Deli,19.13642952061536,72.82755288854011,Italian Restaurant
Versova,19.13025205,72.8213775,SODA Bar & Grill,19.13450021872268,72.82548459416329,Bar
Versova,19.13025205,72.8213775,Blue Tokai Coffee Roasters,19.132763,72.81233,Café
Versova,19.13025205,72.8213775,Trikaya,19.126476553096666,72.82078340081638,Chinese Restaurant
Versova,19.13025205,72.8213775,Baskin-Robbins,19.128965622454583,72.8162043736305,Ice Cream Shop
Versova,19.13025205,72.8213775,Four Bungalows Fish market,19.12673513621366,72.8251597474126,Fish Market
Versova,19.13025205,72.8213775,Renaissance Federation Club,19.123643619939468,72.82191190685998,Bar
Versova,19.13025205,72.8213775,cafe coffee day,19.13122125369056,72.82424926757812,Coffee Shop
Versova,19.13025205,72.8213775,Barista Lavazza,19.13113081315912,72.81384937132502,Café
Versova,19.13025205,72.8213775,Stomach,19.12939978906888,72.81889092023027,Chinese Restaurant
Versova,19.13025205,72.8213775,Legacy Of China,19.130122894139003,72.81816595421142,Chinese Restaurant
Versova,19.13025205,72.8213775,Appointment Restaurant,19.130105466527784,72.82169991164133,Vegetarian / Vegan Restaurant
Versova,19.13025205,72.8213775,Versova Beach,19.136007881470935,72.81489450733154,Beach
Versova,19.13025205,72.8213775,Bottles : Quench N Curb,19.130123857989524,72.8218309584065,Cocktail Bar
Versova,19.13025205,72.8213775,Jaffer Bhai's Delhi Durbar,19.13622849912918,72.82847688862608,Indian Restaurant
Versova,19.13025205,72.8213775,Amigos,19.12855303074175,72.81727499308592,Bar
Versova,19.13025205,72.8213775,Costa Coffee,19.1290402576911,72.81754060251022,Café
Versova,19.13025205,72.8213775,Clothes Rack,19.135697056186928,72.82746443968983,Clothing Store
Versova,19.13025205,72.8213775,Enigma,19.13011769796846,72.81813838512566,Pub
Versova,19.13025205,72.8213775,# Tag Café,19.134434849760225,72.82559827533174,Lounge
Versova,19.13025205,72.8213775,Nom Nom,19.12538702410522,72.82241115703415,Japanese Restaurant
Versova,19.13025205,72.8213775,Quarter Deck,19.128412,72.82458,Bar
Versova,19.13025205,72.8213775,Peppr Pinch,19.129604891304922,72.82194866043724,Asian Restaurant
Versova,19.13025205,72.8213775,iVY,19.131124509483257,72.81384496689171,Bar
Versova,19.13025205,72.8213775,Kamdhenu,19.12972913227607,72.8256345115412,Department Store
Versova,19.13025205,72.8213775,Four Bungalows Market,19.128324177079914,72.82540786198986,Market
Versova,19.13025205,72.8213775,Miro,19.136259627754143,72.8280549674746,Spanish Restaurant
Versova,19.13025205,72.8213775,Goa Portuguesa Restobar,19.13447217714955,72.82543065022928,Seafood Restaurant
Versova,19.13025205,72.8213775,Nonsense,19.134453784829645,72.82482155463998,Hookah Bar
Versova,19.13025205,72.8213775,Garages- Juhu Versova Link Road,19.125456179516625,72.82230968803307,Auto Workshop
Versova,19.13025205,72.8213775,Subway,19.13242616195002,72.81257060741767,Sandwich Place
Versova,19.13025205,72.8213775,Gelato Italiano,19.129338385247305,72.81566773321883,Dessert Shop
Versova,19.13025205,72.8213775,The Belgian Waffle Co.,19.12937,72.81557,Creperie
Versova,19.13025205,72.8213775,Discovery,19.136231282058045,72.8282767406004,Indian Chinese Restaurant
Versova,19.13025205,72.8213775,Monalisa Salon,19.129594371543266,72.81530141830444,Salon / Barbershop
Versova,19.13025205,72.8213775,Woodcon Restaurant & Bar,19.129659727264766,72.81511955093872,Bar
Versova,19.13025205,72.8213775,Pizza Casa,19.130131411867442,72.81491758873668,Pizza Place
Versova,19.13025205,72.8213775,Tea Villa Cafe Versova,19.131392736074545,72.81345809051294,Café
Versova,19.13025205,72.8213775,Svenska,19.13627218331679,72.82804090519502,Hotel
Versova,19.13025205,72.8213775,Guru kripa punjabi dhaba,19.130675936731265,72.81400587158011,Indian Restaurant
Versova,19.13025205,72.8213775,Physioflex,19.133925607830253,72.81336449808437,Gym / Fitness Center
Mira Road,19.1878962,72.8365955,Sun Moon & Potatoes,19.18900247915675,72.83480297244033,Italian Restaurant
Mira Road,19.1878962,72.8365955,Slice of Lime,19.189488567072544,72.83471101493896,Bar
Mira Road,19.1878962,72.8365955,ZARA,19.184796133158763,72.83404622418225,Clothing Store
Mira Road,19.1878962,72.8365955,Infiniti Mall,19.184691641620525,72.83491373062134,Shopping Mall
Mira Road,19.1878962,72.8365955,Forever 21,19.184731488227854,72.83458215506651,Clothing Store
Mira Road,19.1878962,72.8365955,OnToes,19.186725613978684,72.83524569023713,Pub
Mira Road,19.1878962,72.8365955,Jimis burger,19.191952,72.83374,Burger Joint
Mira Road,19.1878962,72.8365955,Starbucks,19.184860034555772,72.83426558149793,Coffee Shop
Mira Road,19.1878962,72.8365955,The Laughing Cavalier,19.1892010952294,72.83755927971299,American Restaurant
Mira Road,19.1878962,72.8365955,Zaffran,19.18473196015639,72.8340137857385,Indian Restaurant
Mira Road,19.1878962,72.8365955,Mainland China,19.184742888078524,72.83404789814735,Chinese Restaurant
Mira Road,19.1878962,72.8365955,The Coffee Bean & Tea Leaf,19.184780022083306,72.83408049406817,Café
Mira Road,19.1878962,72.8365955,Buckets And Tuckets Infiniti Malad,19.184771471378408,72.834111667551,Burrito Place
Mira Road,19.1878962,72.8365955,Sigree Global Grill,19.186365751465278,72.83471936623341,BBQ Joint
Mira Road,19.1878962,72.8365955,Liberty Garden (लिबर्टी गार्डन),19.188200471186196,72.84090009808001,Garden
Mira Road,19.1878962,72.8365955,Score Sports Bar And Grill,19.18669229418936,72.83486442293469,Sports Bar
Mira Road,19.1878962,72.8365955,Mad Over Donuts,19.18474868986195,72.83412572534813,Donut Shop
Mira Road,19.1878962,72.8365955,Brunch N' Munch,19.193975560107607,72.83619293122258,Breakfast Spot
Mira Road,19.1878962,72.8365955,Moktu Momo,19.184735022277756,72.83408594343109,Dim Sum Restaurant
Mira Road,19.1878962,72.8365955,Peoples Gym,19.191125971916442,72.8339159488678,Gym
Mira Road,19.1878962,72.8365955,Vero Moda,19.184839047178507,72.8342632567662,Women's Store
Mira Road,19.1878962,72.8365955,Jugheads's,19.189302390703208,72.83450496590007,Pub
Mira Road,19.1878962,72.8365955,Cinemax,19.184770220492375,72.83405522979507,Multiplex
Mira Road,19.1878962,72.8365955,Love n Latte,19.18564780475058,72.8302122171378,Coffee Shop
Mira Road,19.1878962,72.8365955,Pantaloons,19.184781722163116,72.83408432357486,Clothing Store
Mira Road,19.1878962,72.8365955,The Peking Tom,19.189261613767872,72.83445467229659,Chinese Restaurant
Mira Road,19.1878962,72.8365955,Lemon Grass Restaurant,19.187289228736873,72.83518799152148,Bar
Mira Road,19.1878962,72.8365955,Garden Court,19.193474709237773,72.8404098302089,Indian Restaurant
Mira Road,19.1878962,72.8365955,Hotel Sai Palace Grand,19.189392175564436,72.83532981140769,Bed & Breakfast
Mira Road,19.1878962,72.8365955,Flags,19.189551321885673,72.84209181798211,Vegetarian / Vegan Restaurant
Mira Road,19.1878962,72.8365955,Steve Madden,19.18462596235419,72.83461677349975,Shoe Store
Mira Road,19.1878962,72.8365955,Bikaji Food Junxon,19.18702986611455,72.83566112058648,Asian Restaurant
Mira Road,19.1878962,72.8365955,Cafe Moshe's,19.184810224070915,72.83407095716967,Café
Mira Road,19.1878962,72.8365955,Qutuz Irani Tea,19.179509269751975,72.83600531472965,Tea Room
Mira Road,19.1878962,72.8365955,Pop Tates The Unrestaurant,19.19548430581563,72.83433404893314,Pub
Mira Road,19.1878962,72.8365955,Goan Cart,19.196091370539428,72.83877105584176,Food Truck
Mira Road,19.1878962,72.8365955,Joeys Pizza,19.179429315681627,72.83746679187674,Pizza Place
Mira Road,19.1878962,72.8365955,F!@# THE NAME,19.183261185635224,72.83601848801068,Pub
Mira Road,19.1878962,72.8365955,Rude Lounge,19.180449987942765,72.83602438735532,Lounge
Mira Road,19.1878962,72.8365955,KFC,19.192769516077956,72.83437891340016,Fast Food Restaurant
Mira Road,19.1878962,72.8365955,One Fitness Hub & Spa,19.18012381015311,72.83631888385793,Gym
Mira Road,19.1878962,72.8365955,café 015,19.195020407470167,72.83406488378958,Italian Restaurant
Mira Road,19.1878962,72.8365955,Subway,19.184753232353284,72.83414438212479,Sandwich Place
Mira Road,19.1878962,72.8365955,Aaron's Bake n Brew House,19.195549538472665,72.8375071841811,Coffee Shop
Mira Road,19.1878962,72.8365955,Blue Pheniixx,19.19569751030481,72.83400478016475,Lounge
Mira Road,19.1878962,72.8365955,Stacks And Racks,19.181194481615407,72.83618911290384,BBQ Joint
Mira Road,19.1878962,72.8365955,Cafe Chokolade,19.17948455307245,72.83703537395846,Café
Mira Road,19.1878962,72.8365955,Silver Oaks,19.190726723193162,72.83716016186091,Restaurant
Mira Road,19.1878962,72.8365955,Bodhi Thai Spa,19.185361905977746,72.83250406296641,Spa
Mira Road,19.1878962,72.8365955,Technopoint-Multiplayer LAN Gaming Center,19.1956978217328,72.83485368838201,Gaming Cafe
Mira Road,19.1878962,72.8365955,California Pizza Kitchen,19.184672892530045,72.83402180106827,Pizza Place
Mira Road,19.1878962,72.8365955,Shrinathji's,19.180699757512414,72.83634265560366,Vegetarian / Vegan Restaurant
Mira Road,19.1878962,72.8365955,Landmark Veg Diet,19.192648280210907,72.83449600802128,Fast Food Restaurant
Mira Road,19.1878962,72.8365955,Maldrins Chinese Corner,19.194012599752494,72.83576868723735,Chinese Restaurant
Mira Road,19.1878962,72.8365955,Panchmukhi Restaurant And Bar,19.183466694350905,72.83617869793231,Hotel Bar
Mira Road,19.1878962,72.8365955,Malwani Kalwan,19.194104035754034,72.83778127300366,Seafood Restaurant
Mira Road,19.1878962,72.8365955,Goregaon Sports Club,19.18196571518032,72.83582844649933,Gym / Fitness Center
Mira Road,19.1878962,72.8365955,JB Dynasty,19.194122779771025,72.83800367291008,Chinese Restaurant
Mira Road,19.1878962,72.8365955,Cafe Coffee Day,19.18440878427621,72.83033829167343,Café
Mira Road,19.1878962,72.8365955,Barista Lavazza,19.183993451715633,72.83577523558728,Coffee Shop
Mira Road,19.1878962,72.8365955,Natural Ice Cream,19.192215870881057,72.84362389818335,Ice Cream Shop
Mira Road,19.1878962,72.8365955,Coffee King,19.17903919277852,72.8354883365675,Coffee Shop
Mira Road,19.1878962,72.8365955,KFC Restaurent,19.192980262886053,72.83419557147477,Fried Chicken Joint
Mira Road,19.1878962,72.8365955,"VALINO ""food,music and wine""",19.179980268685984,72.83667084417746,Italian Restaurant
Mira Road,19.1878962,72.8365955,Sernyaa Tibetan Restaurant,19.17950554570445,72.83709899963925,Dumpling Restaurant
Mira Road,19.1878962,72.8365955,Cafe Coffee Day,19.180231798654233,72.83410325312548,Coffee Shop
Mira Road,19.1878962,72.8365955,Baskin-Robbins,19.193703354269065,72.83045665037316,Ice Cream Shop
Mira Road,19.1878962,72.8365955,Jango's Multi Cuisine,19.17981130686485,72.8364862093119,Diner
Mira Road,19.1878962,72.8365955,Spark,19.183516159552738,72.83583998621323,Diner
Mira Road,19.1878962,72.8365955,Barista,19.180422113988808,72.83459225147064,Coffee Shop
Mira Road,19.1878962,72.8365955,Daffodils 23,19.1803564733128,72.83565919726487,Indian Restaurant
Mira Road,19.1878962,72.8365955,Tango,19.179891752814914,72.83645666771935,Juice Bar
Mira Road,19.1878962,72.8365955,Joey's Pizza,19.18989955219262,72.83986731297796,Pizza Place
Mira Road,19.1878962,72.8365955,Infiniti II,19.183699643627143,72.83570727947047,Shopping Mall
Mira Road,19.1878962,72.8365955,Micky Maos,19.183124605150187,72.83591499434023,Chinese Restaurant
Mira Road,19.1878962,72.8365955,Gourmet 64,19.1830743309201,72.83594384361369,Indian Restaurant
Mira Road,19.1878962,72.8365955,Gelato,19.18425908376907,72.84009810332506,Ice Cream Shop
Mira Road,19.1878962,72.8365955,Ashraya ¤,19.18728060317755,72.84188747406006,Indian Restaurant
Mira Road,19.1878962,72.8365955,Shiv Sagar Veg Restaurant,19.191784599485093,72.84510331510198,Fast Food Restaurant
Mira Road,19.1878962,72.8365955,Shree Dutt Snacks (श्री दत्त),19.187562594972484,72.84224963580682,Fast Food Restaurant
Mira Road,19.1878962,72.8365955,Infinity Food Court,19.184146944414096,72.83181836284254,Fast Food Restaurant
Mira Road,19.1878962,72.8365955,Landmark Residency,19.19109644931394,72.84200788505022,Indian Restaurant
Mira Road,19.1878962,72.8365955,Vodafone Store,19.191310502080558,72.84198480620644,Shop & Service
Mira Road,19.1878962,72.8365955,Dum Laga Ke,19.180891633213363,72.83603616125222,Indian Restaurant
Mira Road,19.1878962,72.8365955,Cad B,19.179532024210978,72.83668815368826,Dessert Shop
Mira Road,19.1878962,72.8365955,Anna's Idli,19.195966152198682,72.83375128909813,Breakfast Spot
Mira Road,19.1878962,72.8365955,Paradigm 4th Floor Cafetaria,19.180065547309653,72.83280326655685,Cafeteria
Uttaran,19.0563,72.8522,MIG Cricket Club,19.057460617781775,72.84770643608498,Sports Club
Uttaran,19.0563,72.8522,Boteco,19.055466,72.852208,Brazilian Restaurant
Uttaran,19.0563,72.8522,California Pizza Kitchen,19.054951772517434,72.85058046115705,Pizza Place
Uttaran,19.0563,72.8522,Kung Food,19.06061846338391,72.85037612942018,Chinese Restaurant
Uttaran,19.0563,72.8522,MIG Club Cloud 9 Bar,19.057416515616918,72.84770514534125,Bar
Uttaran,19.0563,72.8522,Saheb Restaurant and Bar,19.059720177704147,72.84696433105717,Indian Restaurant
Uttaran,19.0563,72.8522,Subway,19.057409894587696,72.85405474245779,Fast Food Restaurant
Uttaran,19.0563,72.8522,MIG Club - Belvedere Restaurant,19.056423299262168,72.8466120705936,Restaurant
Uttaran,19.0563,72.8522,Sadichha,19.05812852590663,72.84769991017198,Indian Restaurant
Uttaran,19.0563,72.8522,Lima,19.05454071248537,72.84979326320247,South American Restaurant
Uttaran,19.0563,72.8522,Cafe Coffee Day,19.05704095442792,72.85350664649724,Café
Uttaran,19.0563,72.8522,Chinar lounge,19.06084478701893,72.85011108676964,Indian Restaurant
Uttaran,19.0563,72.8522,Highway Gomantak,19.056823460255064,72.84699799755535,Seafood Restaurant
Uttaran,19.0563,72.8522,Domino's Pizza,19.061311443040015,72.8494080033641,Pizza Place
Uttaran,19.0563,72.8522,Pizza Hut,19.05992813553093,72.85955294183395,Pizza Place
Uttaran,19.0563,72.8522,Cafe Coffee Day,19.060823671195273,72.84665822740081,Café
Uttaran,19.0563,72.8522,Hotel Amey,19.057456621724278,72.84768636800327,Restaurant
Uttaran,19.0563,72.8522,Food Court,19.056401723141168,72.85344061847681,Food Court
Uttaran,19.0563,72.8522,Family Food Court,19.05654730845336,72.85339125771624,Food Court
Uttaran,19.0563,72.8522,Aquanox,19.059104811861733,72.8519488933254,Restaurant
Uttaran,19.0563,72.8522,Cinemax,19.060564940399445,72.85023535329246,Indie Movie Theater
Uttaran,19.0563,72.8522,Mithi River,19.05200033871651,72.84817562755707,Lake
Uttaran,19.0563,72.8522,Moksh Restaurant,19.051750059101966,72.85955294183395,Diner
Uttaran,19.0563,72.8522,Dharavi bus depot,19.048336985068154,72.85640288692693,Bus Station
Kashimira,19.3194549,72.89724129999999,Suvi Palace,19.318823728707734,72.89898284795137,Indian Restaurant
Kashimira,19.3194549,72.89724129999999,Royal Garden Resort,19.317935160241554,72.89824738205517,Motel
Kashimira,19.3194549,72.89724129999999,LPQ,19.320606,72.8933482,Bakery
Kashimira,19.3194549,72.89724129999999,Lotus Dhaba,19.314740627132135,72.8990347631052,Indian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Trident,19.06680832992521,72.86746828365813,Hotel
Bandra Kurla Complex,19.067115,72.8657245,Sofitel Mumbai BKC,19.0674478,72.8690057,Hotel
Bandra Kurla Complex,19.067115,72.8657245,Botticino - Trident Hotel,19.066639337277696,72.86721444289361,Italian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Hitchki,19.069729972809867,72.86976115276019,Bar
Bandra Kurla Complex,19.067115,72.8657245,Starbucks Coffee Capital,19.063456936971313,72.86157639300012,Coffee Shop
Bandra Kurla Complex,19.067115,72.8657245,Starbucks Coffee: A Tata Alliance,19.069457203343983,72.86937454370329,Coffee Shop
Bandra Kurla Complex,19.067115,72.8657245,Masala Library,19.068930524673345,72.86973766149534,Indian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Maya,19.066857171507067,72.86699446870406,Indian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,SodaBottleOpenerWala,19.06363234577876,72.86240333942565,Irani Cafe
Bandra Kurla Complex,19.067115,72.8657245,Smoke House Deli (BKC),19.068783355242363,72.86966541181835,Deli / Bodega
Bandra Kurla Complex,19.067115,72.8657245,Theobrama,19.063456448267385,72.86173652228791,Dessert Shop
Bandra Kurla Complex,19.067115,72.8657245,Yauatcha,19.061370373594787,72.86268046846791,Dim Sum Restaurant
Bandra Kurla Complex,19.067115,72.8657245,MCA Club,19.060442786769624,72.86602023390516,Gym Pool
Bandra Kurla Complex,19.067115,72.8657245,Wok Express BKC,19.065420692118085,72.86178772463816,Noodle House
Bandra Kurla Complex,19.067115,72.8657245,The Good Wife,19.063163102656166,72.86241014206851,Lounge
Bandra Kurla Complex,19.067115,72.8657245,Trident Patisserie and Delicatessen,19.066832569130614,72.86703357666633,Dessert Shop
Bandra Kurla Complex,19.067115,72.8657245,MCA Club Bar,19.060659427278537,72.86617023149306,Bar
Bandra Kurla Complex,19.067115,72.8657245,Pavilion,19.060551746130976,72.8661817697652,Indian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,O Pedro,19.05917340770796,72.86480111080397,Goan Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Toast And Tonic,19.059450638253125,72.8647030449111,Bar
Bandra Kurla Complex,19.067115,72.8657245,PizzaExpress BKC,19.069460981035068,72.86934770956003,Pizza Place
Bandra Kurla Complex,19.067115,72.8657245,CinCin,19.061261638732677,72.86268363872627,Italian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Reliance Jio Park,19.063277195718136,72.86222987939246,Park
Bandra Kurla Complex,19.067115,72.8657245,"Nara Thai Restaurant, India",19.061222791999555,72.86264609267525,Thai Restaurant
Bandra Kurla Complex,19.067115,72.8657245,O22,19.066447147928148,72.86722947753331,Café
Bandra Kurla Complex,19.067115,72.8657245,Jyran,19.06831526915627,72.86906455874589,Indian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Tuskers,19.067460769707303,72.8693166979065,Indian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,24 Shisha Lounge,19.072409559257267,72.87019369034155,Lounge
Bandra Kurla Complex,19.067115,72.8657245,O22 Trident,19.066366021130715,72.86730033852396,Indian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Busago,19.069057661705134,72.87024132614721,Thai Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Gateway Taproom,19.05918037626962,72.86497564514086,Brewery
Bandra Kurla Complex,19.067115,72.8657245,Dishkiyaoon,19.063736974737807,72.86210554655392,Diner
Bandra Kurla Complex,19.067115,72.8657245,Oriental Swing @ MCA,19.060699194407576,72.86589963137367,Chinese Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Baskin-Robbins,19.064478582240586,72.86160680173973,Ice Cream Shop
Bandra Kurla Complex,19.067115,72.8657245,Subway,19.065263729293083,72.86292795522917,Sandwich Place
Bandra Kurla Complex,19.067115,72.8657245,Trident Spa & Fitness Centre,19.066664820283975,72.8680214029771,Spa
Bandra Kurla Complex,19.067115,72.8657245,Capital Social,19.06354349033022,72.86249254289717,Bar
Bandra Kurla Complex,19.067115,72.8657245,Pondicherry - SOFITEL,19.067817135530817,72.86934445013748,Diner
Bandra Kurla Complex,19.067115,72.8657245,Pizza Hut,19.069415485120437,72.86836409583306,Pizza Place
Bandra Kurla Complex,19.067115,72.8657245,ARTISAN,19.067484338537998,72.86928510073042,Café
Bandra Kurla Complex,19.067115,72.8657245,Hello Guppy,19.059342649091267,72.86471223817026,Japanese Restaurant
Bandra Kurla Complex,19.067115,72.8657245,McDonald's,19.072822,72.866768,Fast Food Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Pizza Hut,19.069775757679572,72.86811708522015,Performing Arts Venue
Bandra Kurla Complex,19.067115,72.8657245,Paras juice centre,19.072962730823566,72.86114381938006,Juice Bar
Bandra Kurla Complex,19.067115,72.8657245,Cafe Coffee Day,19.061174060596354,72.86722021200485,Coffee Shop
Bandra Kurla Complex,19.067115,72.8657245,Potoba Restaurant,19.072893725347228,72.86123549282783,Indian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,China 1,19.062948513717025,72.86213479945394,Chinese Restaurant
Bandra Kurla Complex,19.067115,72.8657245,"Subway, BKC",19.069463008159122,72.86819518982846,Sandwich Place
Bandra Kurla Complex,19.067115,72.8657245,So FIT,19.067738158034153,72.8694816930133,Gym / Fitness Center
Bandra Kurla Complex,19.067115,72.8657245,Sabrosa,19.063458398295477,72.86172208236869,Indian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Nityanand Veg Restaurant,19.071679855023486,72.86451746778434,Vegetarian / Vegan Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Malabar Kitchen,19.071743717453074,72.86301449341585,Indian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,US Pizza,19.06420131695788,72.860799106101,Pizza Place
Bandra Kurla Complex,19.067115,72.8657245,McDonald's,19.064030982441096,72.86096064544417,Fast Food Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Tea Trails,19.063466577642554,72.86180872522866,Tea Room
Bandra Kurla Complex,19.067115,72.8657245,Hare Krishna,19.072582,72.86597,Indian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Planet Health Gym,19.072979955806296,72.86350601346788,Gym
Bandra Kurla Complex,19.067115,72.8657245,MCA Indoor Academy,19.060597130184586,72.86621061544314,Athletics & Sports
Bandra Kurla Complex,19.067115,72.8657245,Tender Fresh Ice Cream,19.07354953930569,72.86737020884887,Ice Cream Shop
Bandra Kurla Complex,19.067115,72.8657245,Starbucks Coffee - One BKC,19.06049,72.864189,Coffee Shop
Bandra Kurla Complex,19.067115,72.8657245,Faaso's,19.072511897611005,72.86126641604884,Fast Food Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Abs at MCA,19.059875631966133,72.8661314953337,Gym / Fitness Center
Bandra Kurla Complex,19.067115,72.8657245,Fish-N-Bait,19.059128,72.865524,Seafood Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Elementaria Bakery Cafe,19.059137,72.864637,Bakery
Bandra Kurla Complex,19.067115,72.8657245,Butterfly High,19.058851,72.865166,Bar
Bandra Kurla Complex,19.067115,72.8657245,Hemant Oberoi's,19.058842,72.865299,North Indian Restaurant
Bandra Kurla Complex,19.067115,72.8657245,Tiffinbox Etc.,19.060673024427654,72.86301415403824,Indian Restaurant
Bandstand Promenade,19.042717899999996,72.8191316,Ming Yang,19.04358247268375,72.81919874442222,Chinese Restaurant
Bandstand Promenade,19.042717899999996,72.8191316,Taj Club Lounge,19.04370685919075,72.81929471268342,Lounge
Bandstand Promenade,19.042717899999996,72.8191316,House Of Nomad,19.043690476457233,72.81930315040404,Cocktail Bar
Bandstand Promenade,19.042717899999996,72.8191316,Bandstand Promenade,19.046946970470685,72.81991481781006,Scenic Lookout
